UniProt_id,Reactome_id,URL,Description,Evidence Code,Species
P08238,R-HSA-8939211,https://reactome.org/PathwayBrowser/#/R-HSA-8939211,ESR-mediated signaling,TAS,Homo sapiens
P08238,R-HSA-9013418,https://reactome.org/PathwayBrowser/#/R-HSA-9013418,RHOBTB2 GTPase cycle,TAS,Homo sapiens
P08238,R-HSA-9018519,https://reactome.org/PathwayBrowser/#/R-HSA-9018519,Estrogen-dependent gene expression,TAS,Homo sapiens
P08238,R-HSA-9613829,https://reactome.org/PathwayBrowser/#/R-HSA-9613829,Chaperone Mediated Autophagy,IEA,Homo sapiens
P08238,R-HSA-9660826,https://reactome.org/PathwayBrowser/#/R-HSA-9660826,Purinergic signaling in leishmaniasis infection,TAS,Homo sapiens
P08238,R-HSA-9679191,https://reactome.org/PathwayBrowser/#/R-HSA-9679191,Potential therapeutics for SARS,TAS,Homo sapiens
P08238,R-HSA-9705671,https://reactome.org/PathwayBrowser/#/R-HSA-9705671,SARS-CoV-2 activates/modulates innate and adaptive immune responses,TAS,Homo sapiens
P08246,R-HSA-1442490,https://reactome.org/PathwayBrowser/#/R-HSA-1442490,Collagen degradation,IEA,Homo sapiens
P08246,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,Degradation of the extracellular matrix,IEA,Homo sapiens
P08246,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,Degradation of the extracellular matrix,TAS,Homo sapiens
P08246,R-HSA-1592389,https://reactome.org/PathwayBrowser/#/R-HSA-1592389,Activation of Matrix Metalloproteinases,TAS,Homo sapiens
P08246,R-HSA-5620971,https://reactome.org/PathwayBrowser/#/R-HSA-5620971,Pyroptosis,TAS,Homo sapiens
P08246,R-HSA-6798695,https://reactome.org/PathwayBrowser/#/R-HSA-6798695,Neutrophil degranulation,TAS,Homo sapiens
P08246,R-HSA-6803157,https://reactome.org/PathwayBrowser/#/R-HSA-6803157,Antimicrobial peptides,TAS,Homo sapiens
P08246,R-HSA-977606,https://reactome.org/PathwayBrowser/#/R-HSA-977606,Regulation of Complement cascade,TAS,Homo sapiens
P08263,R-HSA-156590,https://reactome.org/PathwayBrowser/#/R-HSA-156590,Glutathione conjugation,TAS,Homo sapiens
P08263,R-HSA-189483,https://reactome.org/PathwayBrowser/#/R-HSA-189483,Heme degradation,TAS,Homo sapiens
P08263,R-HSA-9748787,https://reactome.org/PathwayBrowser/#/R-HSA-9748787,Azathioprine ADME,TAS,Homo sapiens
P08263,R-HSA-9759194,https://reactome.org/PathwayBrowser/#/R-HSA-9759194,Nuclear events mediated by NFE2L2,TAS,Homo sapiens
P08294,R-HSA-3299685,https://reactome.org/PathwayBrowser/#/R-HSA-3299685,Detoxification of Reactive Oxygen Species,TAS,Homo sapiens
P08294,R-HSA-3299685,https://reactome.org/PathwayBrowser/#/R-HSA-3299685,Detoxification of Reactive Oxygen Species,IEA,Homo sapiens
P08311,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,Degradation of the extracellular matrix,TAS,Homo sapiens
P08311,R-HSA-1592389,https://reactome.org/PathwayBrowser/#/R-HSA-1592389,Activation of Matrix Metalloproteinases,TAS,Homo sapiens
P08311,R-HSA-2022377,https://reactome.org/PathwayBrowser/#/R-HSA-2022377,Metabolism of Angiotensinogen to Angiotensins,TAS,Homo sapiens
P08311,R-HSA-381426,https://reactome.org/PathwayBrowser/#/R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),TAS,Homo sapiens
P08311,R-HSA-448706,https://reactome.org/PathwayBrowser/#/R-HSA-448706,Interleukin-1 processing,TAS,Homo sapiens
P08311,R-HSA-6798695,https://reactome.org/PathwayBrowser/#/R-HSA-6798695,Neutrophil degranulation,TAS,Homo sapiens
P08311,R-HSA-6803157,https://reactome.org/PathwayBrowser/#/R-HSA-6803157,Antimicrobial peptides,TAS,Homo sapiens
P08311,R-HSA-9635465,https://reactome.org/PathwayBrowser/#/R-HSA-9635465,Suppression of apoptosis,TAS,Homo sapiens
P08311,R-HSA-9660826,https://reactome.org/PathwayBrowser/#/R-HSA-9660826,Purinergic signaling in leishmaniasis infection,TAS,Homo sapiens
P08514,R-HSA-114608,https://reactome.org/PathwayBrowser/#/R-HSA-114608,Platelet degranulation ,TAS,Homo sapiens
P08514,R-HSA-216083,https://reactome.org/PathwayBrowser/#/R-HSA-216083,Integrin cell surface interactions,TAS,Homo sapiens
P08514,R-HSA-3000178,https://reactome.org/PathwayBrowser/#/R-HSA-3000178,ECM proteoglycans,TAS,Homo sapiens
P08514,R-HSA-354192,https://reactome.org/PathwayBrowser/#/R-HSA-354192,Integrin signaling,TAS,Homo sapiens
P08514,R-HSA-354194,https://reactome.org/PathwayBrowser/#/R-HSA-354194,GRB2:SOS provides linkage to MAPK signaling for Integrins ,TAS,Homo sapiens
P08514,R-HSA-372708,https://reactome.org/PathwayBrowser/#/R-HSA-372708,p130Cas linkage to MAPK signaling for integrins,TAS,Homo sapiens
P08514,R-HSA-445144,https://reactome.org/PathwayBrowser/#/R-HSA-445144,Signal transduction by L1,TAS,Homo sapiens
P08514,R-HSA-5674135,https://reactome.org/PathwayBrowser/#/R-HSA-5674135,MAP2K and MAPK activation,TAS,Homo sapiens
P08514,R-HSA-6802946,https://reactome.org/PathwayBrowser/#/R-HSA-6802946,Signaling by moderate kinase activity BRAF mutants,TAS,Homo sapiens
P08514,R-HSA-6802948,https://reactome.org/PathwayBrowser/#/R-HSA-6802948,Signaling by high-kinase activity BRAF mutants,TAS,Homo sapiens
P08514,R-HSA-6802952,https://reactome.org/PathwayBrowser/#/R-HSA-6802952,Signaling by BRAF and RAF1 fusions,TAS,Homo sapiens
P08514,R-HSA-6802955,https://reactome.org/PathwayBrowser/#/R-HSA-6802955,Paradoxical activation of RAF signaling by kinase inactive BRAF,TAS,Homo sapiens
P08514,R-HSA-8936459,https://reactome.org/PathwayBrowser/#/R-HSA-8936459,RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function,TAS,Homo sapiens
P08514,R-HSA-9649948,https://reactome.org/PathwayBrowser/#/R-HSA-9649948,Signaling downstream of RAS mutants,TAS,Homo sapiens
P08514,R-HSA-9656223,https://reactome.org/PathwayBrowser/#/R-HSA-9656223,Signaling by RAF1 mutants,TAS,Homo sapiens
P08519,R-HSA-8964041,https://reactome.org/PathwayBrowser/#/R-HSA-8964041,LDL remodeling,TAS,Homo sapiens
P08567,R-HSA-114608,https://reactome.org/PathwayBrowser/#/R-HSA-114608,Platelet degranulation ,TAS,Homo sapiens
P08571,R-HSA-1236974,https://reactome.org/PathwayBrowser/#/R-HSA-1236974,ER-Phagosome pathway,TAS,Homo sapiens
P08571,R-HSA-140534,https://reactome.org/PathwayBrowser/#/R-HSA-140534,Caspase activation via Death Receptors in the presence of ligand,TAS,Homo sapiens
P08571,R-HSA-166016,https://reactome.org/PathwayBrowser/#/R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,TAS,Homo sapiens
P08571,R-HSA-166020,https://reactome.org/PathwayBrowser/#/R-HSA-166020,Transfer of LPS from LBP carrier to CD14,TAS,Homo sapiens
P08571,R-HSA-166058,https://reactome.org/PathwayBrowser/#/R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,TAS,Homo sapiens
P08571,R-HSA-166166,https://reactome.org/PathwayBrowser/#/R-HSA-166166,MyD88-independent TLR4 cascade ,TAS,Homo sapiens
P08571,R-HSA-168179,https://reactome.org/PathwayBrowser/#/R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade,TAS,Homo sapiens
P08571,R-HSA-168188,https://reactome.org/PathwayBrowser/#/R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade,TAS,Homo sapiens
P08571,R-HSA-2562578,https://reactome.org/PathwayBrowser/#/R-HSA-2562578,TRIF-mediated programmed cell death,TAS,Homo sapiens
P08571,R-HSA-5602498,https://reactome.org/PathwayBrowser/#/R-HSA-5602498,MyD88 deficiency (TLR2/4),TAS,Homo sapiens
P08571,R-HSA-5603041,https://reactome.org/PathwayBrowser/#/R-HSA-5603041,IRAK4 deficiency (TLR2/4),TAS,Homo sapiens
P08571,R-HSA-5686938,https://reactome.org/PathwayBrowser/#/R-HSA-5686938,Regulation of TLR by endogenous ligand,TAS,Homo sapiens
P08571,R-HSA-6798695,https://reactome.org/PathwayBrowser/#/R-HSA-6798695,Neutrophil degranulation,TAS,Homo sapiens
P08571,R-HSA-936964,https://reactome.org/PathwayBrowser/#/R-HSA-936964,Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon,TAS,Homo sapiens
P08571,R-HSA-937041,https://reactome.org/PathwayBrowser/#/R-HSA-937041,IKK complex recruitment mediated by RIP1,TAS,Homo sapiens
P08571,R-HSA-937072,https://reactome.org/PathwayBrowser/#/R-HSA-937072,TRAF6-mediated induction of TAK1 complex within TLR4 complex,TAS,Homo sapiens
P08571,R-HSA-975163,https://reactome.org/PathwayBrowser/#/R-HSA-975163,IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation,TAS,Homo sapiens
P08572,R-HSA-1442490,https://reactome.org/PathwayBrowser/#/R-HSA-1442490,Collagen degradation,TAS,Homo sapiens
P08572,R-HSA-1442490,https://reactome.org/PathwayBrowser/#/R-HSA-1442490,Collagen degradation,IEA,Homo sapiens
P08572,R-HSA-1474244,https://reactome.org/PathwayBrowser/#/R-HSA-1474244,Extracellular matrix organization,TAS,Homo sapiens
P08572,R-HSA-1650814,https://reactome.org/PathwayBrowser/#/R-HSA-1650814,Collagen biosynthesis and modifying enzymes,TAS,Homo sapiens
P08572,R-HSA-186797,https://reactome.org/PathwayBrowser/#/R-HSA-186797,Signaling by PDGF,TAS,Homo sapiens
P08572,R-HSA-2022090,https://reactome.org/PathwayBrowser/#/R-HSA-2022090,Assembly of collagen fibrils and other multimeric structures,TAS,Homo sapiens
P08572,R-HSA-216083,https://reactome.org/PathwayBrowser/#/R-HSA-216083,Integrin cell surface interactions,TAS,Homo sapiens
P08572,R-HSA-216083,https://reactome.org/PathwayBrowser/#/R-HSA-216083,Integrin cell surface interactions,IEA,Homo sapiens
P08572,R-HSA-2214320,https://reactome.org/PathwayBrowser/#/R-HSA-2214320,Anchoring fibril formation,TAS,Homo sapiens
P08572,R-HSA-2243919,https://reactome.org/PathwayBrowser/#/R-HSA-2243919,Crosslinking of collagen fibrils,TAS,Homo sapiens
P08572,R-HSA-3000157,https://reactome.org/PathwayBrowser/#/R-HSA-3000157,Laminin interactions,IEA,Homo sapiens
P08572,R-HSA-3000157,https://reactome.org/PathwayBrowser/#/R-HSA-3000157,Laminin interactions,TAS,Homo sapiens
P08572,R-HSA-3000171,https://reactome.org/PathwayBrowser/#/R-HSA-3000171,Non-integrin membrane-ECM interactions,TAS,Homo sapiens
P08572,R-HSA-3000178,https://reactome.org/PathwayBrowser/#/R-HSA-3000178,ECM proteoglycans,IEA,Homo sapiens
P08572,R-HSA-3000480,https://reactome.org/PathwayBrowser/#/R-HSA-3000480,Scavenging by Class A Receptors,IEA,Homo sapiens
P08572,R-HSA-419037,https://reactome.org/PathwayBrowser/#/R-HSA-419037,NCAM1 interactions,TAS,Homo sapiens
P08572,R-HSA-8948216,https://reactome.org/PathwayBrowser/#/R-HSA-8948216,Collagen chain trimerization,TAS,Homo sapiens
P08603,R-HSA-977606,https://reactome.org/PathwayBrowser/#/R-HSA-977606,Regulation of Complement cascade,TAS,Homo sapiens
P08637,R-HSA-198933,https://reactome.org/PathwayBrowser/#/R-HSA-198933,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,TAS,Homo sapiens
P08637,R-HSA-2029481,https://reactome.org/PathwayBrowser/#/R-HSA-2029481,FCGR activation,IEA,Homo sapiens
P08637,R-HSA-2029481,https://reactome.org/PathwayBrowser/#/R-HSA-2029481,FCGR activation,TAS,Homo sapiens
P08637,R-HSA-2029482,https://reactome.org/PathwayBrowser/#/R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,TAS,Homo sapiens
P08637,R-HSA-2029485,https://reactome.org/PathwayBrowser/#/R-HSA-2029485,Role of phospholipids in phagocytosis,TAS,Homo sapiens
P08637,R-HSA-9664323,https://reactome.org/PathwayBrowser/#/R-HSA-9664323,FCGR3A-mediated IL10 synthesis,TAS,Homo sapiens
P08637,R-HSA-9664422,https://reactome.org/PathwayBrowser/#/R-HSA-9664422,FCGR3A-mediated phagocytosis,TAS,Homo sapiens
P08670,R-HSA-264870,https://reactome.org/PathwayBrowser/#/R-HSA-264870,Caspase-mediated cleavage of cytoskeletal proteins,TAS,Homo sapiens
P08670,R-HSA-390522,https://reactome.org/PathwayBrowser/#/R-HSA-390522,Striated Muscle Contraction,TAS,Homo sapiens
P08670,R-HSA-6785807,https://reactome.org/PathwayBrowser/#/R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,TAS,Homo sapiens
P08670,R-HSA-9013422,https://reactome.org/PathwayBrowser/#/R-HSA-9013422,RHOBTB1 GTPase cycle,TAS,Homo sapiens
P08670,R-HSA-9613829,https://reactome.org/PathwayBrowser/#/R-HSA-9613829,Chaperone Mediated Autophagy,IEA,Homo sapiens
P08670,R-HSA-9615710,https://reactome.org/PathwayBrowser/#/R-HSA-9615710,Late endosomal microautophagy,IEA,Homo sapiens
P08670,R-HSA-9646399,https://reactome.org/PathwayBrowser/#/R-HSA-9646399,Aggrephagy,TAS,Homo sapiens
P08697,R-HSA-114608,https://reactome.org/PathwayBrowser/#/R-HSA-114608,Platelet degranulation ,TAS,Homo sapiens
P08697,R-HSA-75205,https://reactome.org/PathwayBrowser/#/R-HSA-75205,Dissolution of Fibrin Clot,TAS,Homo sapiens
P08709,R-HSA-1368108,https://reactome.org/PathwayBrowser/#/R-HSA-1368108,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",IEA,Homo sapiens
P08709,R-HSA-140834,https://reactome.org/PathwayBrowser/#/R-HSA-140834,Extrinsic Pathway of Fibrin Clot Formation,TAS,Homo sapiens
P08709,R-HSA-159740,https://reactome.org/PathwayBrowser/#/R-HSA-159740,Gamma-carboxylation of protein precursors,TAS,Homo sapiens
P08709,R-HSA-159763,https://reactome.org/PathwayBrowser/#/R-HSA-159763,Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus,TAS,Homo sapiens
P08709,R-HSA-159782,https://reactome.org/PathwayBrowser/#/R-HSA-159782,Removal of aminoterminal propeptides from gamma-carboxylated proteins,TAS,Homo sapiens
P08779,R-HSA-6805567,https://reactome.org/PathwayBrowser/#/R-HSA-6805567,Keratinization,TAS,Homo sapiens
P08779,R-HSA-6809371,https://reactome.org/PathwayBrowser/#/R-HSA-6809371,Formation of the cornified envelope,TAS,Homo sapiens
P09104,R-HSA-70171,https://reactome.org/PathwayBrowser/#/R-HSA-70171,Glycolysis,TAS,Homo sapiens
P09104,R-HSA-70263,https://reactome.org/PathwayBrowser/#/R-HSA-70263,Gluconeogenesis,TAS,Homo sapiens
P09110,R-HSA-2046106,https://reactome.org/PathwayBrowser/#/R-HSA-2046106,alpha-linolenic acid (ALA) metabolism,TAS,Homo sapiens
P09110,R-HSA-390247,https://reactome.org/PathwayBrowser/#/R-HSA-390247,Beta-oxidation of very long chain fatty acids,TAS,Homo sapiens
P09110,R-HSA-6798695,https://reactome.org/PathwayBrowser/#/R-HSA-6798695,Neutrophil degranulation,TAS,Homo sapiens
P09110,R-HSA-9033241,https://reactome.org/PathwayBrowser/#/R-HSA-9033241,Peroxisomal protein import,TAS,Homo sapiens
P09110,R-HSA-9033241,https://reactome.org/PathwayBrowser/#/R-HSA-9033241,Peroxisomal protein import,IEA,Homo sapiens
P09110,R-HSA-9033500,https://reactome.org/PathwayBrowser/#/R-HSA-9033500,TYSND1 cleaves peroxisomal proteins,IEA,Homo sapiens
P09172,R-HSA-209905,https://reactome.org/PathwayBrowser/#/R-HSA-209905,Catecholamine biosynthesis,TAS,Homo sapiens
P09211,R-HSA-156590,https://reactome.org/PathwayBrowser/#/R-HSA-156590,Glutathione conjugation,TAS,Homo sapiens
P09211,R-HSA-3299685,https://reactome.org/PathwayBrowser/#/R-HSA-3299685,Detoxification of Reactive Oxygen Species,TAS,Homo sapiens
P09211,R-HSA-6798695,https://reactome.org/PathwayBrowser/#/R-HSA-6798695,Neutrophil degranulation,TAS,Homo sapiens
P09211,R-HSA-9753281,https://reactome.org/PathwayBrowser/#/R-HSA-9753281,Paracetamol ADME,TAS,Homo sapiens
P09382,R-HSA-381426,https://reactome.org/PathwayBrowser/#/R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),TAS,Homo sapiens
P09382,R-HSA-8957275,https://reactome.org/PathwayBrowser/#/R-HSA-8957275,Post-translational protein phosphorylation,TAS,Homo sapiens
P09417,R-HSA-8964208,https://reactome.org/PathwayBrowser/#/R-HSA-8964208,Phenylalanine metabolism,TAS,Homo sapiens
P09467,R-HSA-70263,https://reactome.org/PathwayBrowser/#/R-HSA-70263,Gluconeogenesis,TAS,Homo sapiens
P09486,R-HSA-114608,https://reactome.org/PathwayBrowser/#/R-HSA-114608,Platelet degranulation ,TAS,Homo sapiens
P09486,R-HSA-1251985,https://reactome.org/PathwayBrowser/#/R-HSA-1251985,Nuclear signaling by ERBB4,TAS,Homo sapiens
P09486,R-HSA-3000178,https://reactome.org/PathwayBrowser/#/R-HSA-3000178,ECM proteoglycans,TAS,Homo sapiens
P09486,R-HSA-3000497,https://reactome.org/PathwayBrowser/#/R-HSA-3000497,Scavenging by Class H Receptors,TAS,Homo sapiens
P09488,R-HSA-156590,https://reactome.org/PathwayBrowser/#/R-HSA-156590,Glutathione conjugation,TAS,Homo sapiens
P09488,R-HSA-9748787,https://reactome.org/PathwayBrowser/#/R-HSA-9748787,Azathioprine ADME,TAS,Homo sapiens
P09488,R-HSA-9753281,https://reactome.org/PathwayBrowser/#/R-HSA-9753281,Paracetamol ADME,TAS,Homo sapiens
P09493,R-HSA-390522,https://reactome.org/PathwayBrowser/#/R-HSA-390522,Striated Muscle Contraction,TAS,Homo sapiens
P09493,R-HSA-445355,https://reactome.org/PathwayBrowser/#/R-HSA-445355,Smooth Muscle Contraction,TAS,Homo sapiens
P09601,R-HSA-189483,https://reactome.org/PathwayBrowser/#/R-HSA-189483,Heme degradation,TAS,Homo sapiens
P09601,R-HSA-6785807,https://reactome.org/PathwayBrowser/#/R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,TAS,Homo sapiens
P09601,R-HSA-844456,https://reactome.org/PathwayBrowser/#/R-HSA-844456,The NLRP3 inflammasome,IEA,Homo sapiens
P09601,R-HSA-917937,https://reactome.org/PathwayBrowser/#/R-HSA-917937,Iron uptake and transport,TAS,Homo sapiens
P09601,R-HSA-9609523,https://reactome.org/PathwayBrowser/#/R-HSA-9609523,Insertion of tail-anchored proteins into the endoplasmic reticulum membrane,TAS,Homo sapiens
P09601,R-HSA-9609523,https://reactome.org/PathwayBrowser/#/R-HSA-9609523,Insertion of tail-anchored proteins into the endoplasmic reticulum membrane,IEA,Homo sapiens
P09601,R-HSA-9660826,https://reactome.org/PathwayBrowser/#/R-HSA-9660826,Purinergic signaling in leishmaniasis infection,IEA,Homo sapiens
P09601,R-HSA-9707564,https://reactome.org/PathwayBrowser/#/R-HSA-9707564,Cytoprotection by HMOX1,IEA,Homo sapiens
P09601,R-HSA-9707564,https://reactome.org/PathwayBrowser/#/R-HSA-9707564,Cytoprotection by HMOX1,TAS,Homo sapiens
P09601,R-HSA-9707587,https://reactome.org/PathwayBrowser/#/R-HSA-9707587,Regulation of HMOX1 expression and activity,TAS,Homo sapiens
P09601,R-HSA-9707616,https://reactome.org/PathwayBrowser/#/R-HSA-9707616,Heme signaling,TAS,Homo sapiens
P09601,R-HSA-9759194,https://reactome.org/PathwayBrowser/#/R-HSA-9759194,Nuclear events mediated by NFE2L2,TAS,Homo sapiens
P09622,R-HSA-204174,https://reactome.org/PathwayBrowser/#/R-HSA-204174,Regulation of pyruvate dehydrogenase (PDH) complex,TAS,Homo sapiens
P09622,R-HSA-389661,https://reactome.org/PathwayBrowser/#/R-HSA-389661,Glyoxylate metabolism and glycine degradation,TAS,Homo sapiens
P09622,R-HSA-5362517,https://reactome.org/PathwayBrowser/#/R-HSA-5362517,Signaling by Retinoic Acid,TAS,Homo sapiens
P09622,R-HSA-6783984,https://reactome.org/PathwayBrowser/#/R-HSA-6783984,Glycine degradation,TAS,Homo sapiens
P09622,R-HSA-70268,https://reactome.org/PathwayBrowser/#/R-HSA-70268,Pyruvate metabolism,TAS,Homo sapiens
P09622,R-HSA-70895,https://reactome.org/PathwayBrowser/#/R-HSA-70895,Branched-chain amino acid catabolism,TAS,Homo sapiens
P09622,R-HSA-71064,https://reactome.org/PathwayBrowser/#/R-HSA-71064,Lysine catabolism,TAS,Homo sapiens
P09622,R-HSA-71403,https://reactome.org/PathwayBrowser/#/R-HSA-71403,Citric acid cycle (TCA cycle),TAS,Homo sapiens
P09668,R-HSA-2132295,https://reactome.org/PathwayBrowser/#/R-HSA-2132295,MHC class II antigen presentation,TAS,Homo sapiens
P09668,R-HSA-5683826,https://reactome.org/PathwayBrowser/#/R-HSA-5683826,Surfactant metabolism,TAS,Homo sapiens
P09668,R-HSA-6798695,https://reactome.org/PathwayBrowser/#/R-HSA-6798695,Neutrophil degranulation,TAS,Homo sapiens
P09871,R-HSA-166663,https://reactome.org/PathwayBrowser/#/R-HSA-166663,Initial triggering of complement,TAS,Homo sapiens
P09871,R-HSA-173623,https://reactome.org/PathwayBrowser/#/R-HSA-173623,Classical antibody-mediated complement activation,TAS,Homo sapiens
P09871,R-HSA-977606,https://reactome.org/PathwayBrowser/#/R-HSA-977606,Regulation of Complement cascade,TAS,Homo sapiens
P09960,R-HSA-2142691,https://reactome.org/PathwayBrowser/#/R-HSA-2142691,Synthesis of Leukotrienes (LT) and Eoxins (EX),TAS,Homo sapiens
P09960,R-HSA-6798695,https://reactome.org/PathwayBrowser/#/R-HSA-6798695,Neutrophil degranulation,TAS,Homo sapiens
P09960,R-HSA-9018676,https://reactome.org/PathwayBrowser/#/R-HSA-9018676,Biosynthesis of D-series resolvins,TAS,Homo sapiens
P09960,R-HSA-9018681,https://reactome.org/PathwayBrowser/#/R-HSA-9018681,Biosynthesis of protectins,TAS,Homo sapiens
P09960,R-HSA-9018896,https://reactome.org/PathwayBrowser/#/R-HSA-9018896,Biosynthesis of E-series 18(S)-resolvins,TAS,Homo sapiens
P09960,R-HSA-9020265,https://reactome.org/PathwayBrowser/#/R-HSA-9020265,Biosynthesis of aspirin-triggered D-series resolvins,TAS,Homo sapiens
